http://www.okcupid.com/profile/chezzer68?cf=profile_similar | OkCupid | chezzer68 / 45 / F / Budleigh Salterton, United Kingdom | Devon
http://www.okcupid.com/profile/webangel_design/tests | OkCupid | webangel_design / 38 / F / Rayleigh, United Kingdom | Essex
http://2.instant.okcupid.com/profile/Sarah-Jane2779?cf=profile_similar | OkCupid | Sarah-Jane2779 / 34 / F / Rayleigh, United Kingdom | Essex
http://2.instant.okcupid.com/profile/Talya87?cf=profile_similar | OkCupid | Talya87 / 25 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/innocent-dream | OkCupid | innocent-dream / 21 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/Talya87/personality?cf=profile | OkCupid | Talya87 / 25 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/innocent-dream/questions?Sex=1 | OkCupid | innocent-dream / 21 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/lys-x/questions?low=141&n=4 | OkCupid | lys-x / 22 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/Sarah-Jane2779?cf=profile_similar | OkCupid | Sarah-Jane2779 / 34 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/dalebabez?cf=profile_similar | OkCupid | dalebabez / 22 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/LauraLeex?cf=profile_similar | OkCupid | LauraLeex / 19 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/webangel_design/tests | OkCupid | webangel_design / 38 / F / Rayleigh, United Kingdom | Essex
http://2.instant.okcupid.com/profile/Sarah-Jane2779?cf=profile_similar | OkCupid | Sarah-Jane2779 / 34 / F / Rayleigh, United Kingdom | Essex
http://2.instant.okcupid.com/profile/Talya87?cf=profile_similar | OkCupid | Talya87 / 25 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/innocent-dream | OkCupid | innocent-dream / 21 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/Talya87/personality?cf=profile | OkCupid | Talya87 / 25 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/innocent-dream/questions?Sex=1 | OkCupid | innocent-dream / 21 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/lys-x/questions?low=141&n=4 | OkCupid | lys-x / 22 / F / Rayleigh, United Kingdom | Essex
http://www.okcupid.com/profile/corz143?cf=profile | OkCupid | corz143 / 50 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/courtneyyy_taco?cf=profile | OkCupid | courtneyyy_taco / 28 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/xxlilmcxx?cf=profile | OkCupid | xxlilmcxx / 23 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/corz143?cf=profile_similar | OkCupid | corz143 / 50 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/Juliemerlin?cf=profile | OkCupid | Juliemerlin / 48 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/wantsumfun_pal?cf=profile_similar | OkCupid | wantsumfun_pal / 41 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/kizzyleo?cf=profile | OkCupid | kizzyleo / 28 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/Caramellaxx?cf=regular | OkCupid | Caramellaxx / 22 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/wantsumfun_pal/questions?n=9&low=41&recent=1 | OkCupid | wantsumfun_pal / 41 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/Juliemerlin/personality | OkCupid | Juliemerlin / 48 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/corz143?cf=profile | OkCupid | corz143 / 50 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/courtneyyy_taco?cf=profile | OkCupid | courtneyyy_taco / 28 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/xxlilmcxx?cf=profile | OkCupid | xxlilmcxx / 23 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/corz143?cf=profile_similar | OkCupid | corz143 / 50 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/Juliemerlin?cf=profile | OkCupid | Juliemerlin / 48 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/wantsumfun_pal?cf=profile_similar | OkCupid | wantsumfun_pal / 41 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/kizzyleo?cf=profile | OkCupid | kizzyleo / 28 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/Caramellaxx?cf=regular | OkCupid | Caramellaxx / 22 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/wantsumfun_pal/questions?n=9&low=41&recent=1 | OkCupid | wantsumfun_pal / 41 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/Juliemerlin/personality | OkCupid | Juliemerlin / 48 / F / Axminster, United Kingdom | Devon
http://www.okcupid.com/profile/kkltje?cf=profile | OkCupid | kkltje / 27 / F / Edmonton, United Kingdom | Greater London
http://www.okcupid.com/profile/aqit27?cf=profile | OkCupid | aqit27 / 28 / F / Edmonton, United Kingdom | Greater London
http://www.okcupid.com/profile/Kudai?cf=regular_indirect | OkCupid | Kudai / 26 / F / Edmonton, United Kingdom | Greater London
http://www.okcupid.com/profile/nickinackinoo?cf=profile_similar | OkCupid | nickinackinoo / 41 / F / Edmonton, United Kingdom | Greater London
http://www.okcupid.com/profile/jdfromfrance | OkCupid | jdfromfrance / 25 / F / Edmonton, United Kingdom | Greater London
http://www.okcupid.com/profile/Dorismall/photos | OkCupid | Dorismall / 22 / F / Edmonton, United Kingdom | Greater London
http://www.okcupid.com/profile/nickinackinoo/personality | OkCupid | nickinackinoo / 40 / F / Edmonton, United Kingdom | Greater London
http://www.okcupid.com/profile/Ygirl1/questions?n=1&low=51&Dating=1 | OkCupid | Ygirl1 / 39 / F / Edmonton, United Kingdom | Greater London
http://www.okcupid.com/profile/Beckiiee16?cf=profile | OkCupid | Beckiiee16 / 20 / F / Caistor, United Kingdom | Lincolnshire
http://www.okcupid.com/profile/CaistorWitch?cf=profile | OkCupid | CaistorWitch / 18 / F / Caistor, United Kingdom | Lincolnshire
http://www.okcupid.com/profile/CaistorWitch/tests?cf=profile | OkCupid | CaistorWitch / 18 / F / Caistor, United Kingdom | Lincolnshire
http://2.instant.okcupid.com/profile/Beckiiee16/tests | OkCupid | Beckiiee16 / 20 / F / Caistor, United Kingdom | Lincolnshire
http://www.okcupid.com/profile/miss_s_?cf=profile | OkCupid | miss_s_ / 25 / F / Reepham, United Kingdom | Norfolk
http://www.okcupid.com/profile/miss_s_/personality | OkCupid | miss_s_ / 24 / F / Reepham, United Kingdom | Norfolk
http://www.okcupid.com/profile/miss_s_/questions?n=0&low=31&Lifestyle=1 | OkCupid | miss_s_ / 24 / F / Reepham, United Kingdom | Norfolk
http://www.okcupid.com/profile/miss_s_/questions?n=5&low=11&Ethics=1 | OkCupid | miss_s_ / 24 / F / Reepham, United Kingdom | Norfolk
http://www.okcupid.com/profile/fridayisred?cf=profile_similar | OkCupid | fridayisred / 24 / F / Radstock, United Kingdom | Somerset
http://www.okcupid.com/profile/h-r-f?cf=regular | OkCupid | h-r-f / 52 / F / Radstock, United Kingdom | Somerset
http://www.okcupid.com/profile/titsrus82?cf=profile | OkCupid | titsrus82 / 31 / F / Radstock, United Kingdom | Somerset
http://www.okcupid.com/profile/iamsaralicious?cf=regular | OkCupid | iamsaralicious / 36 / F / Radstock, United Kingdom | Somerset
http://www.okcupid.com/profile/poppyliciousx?a=929752569&t=103&c=103 | OkCupid | poppyliciousx / 23 / F / Radstock, United Kingdom | Somerset
http://www.okcupid.com/profile/sexy_spanish12 | OkCupid | sexy_spanish12 / 26 / F / Radstock, United Kingdom | Somerset
http://www.okcupid.com/profile/h-r-f/questions?n=1&low=31&recent=1 | OkCupid | h-r-f / 52 / F / Radstock, United Kingdom | Somerset
http://www.okcupid.com/profile/poppyliciousx/questions?n=6&low=101&ancient=1 | OkCupid | poppyliciousx / 23 / F / Radstock, United Kingdom | Somerset
http://www.okcupid.com/profile/ukkat2013?cf=profile | OkCupid | ukkat2013 / 23 / F / Sheringham, United Kingdom | Norfolk
http://www.okcupid.com/profile/lovely-bluey?cf=profile_similar | OkCupid | lovely-bluey / 27 / F / Sheringham, United Kingdom | Norfolk
http://www.okcupid.com/profile/ukkat2013/personality?cf=profile | OkCupid | ukkat2013 / 23 / F / Sheringham, United Kingdom | Norfolk
http://www.okcupid.com/profile/ukkat2013/questions?cf=profile | OkCupid | ukkat2013 / 23 / F / Sheringham, United Kingdom | Norfolk
http://www.okcupid.com/profile/lovely-bluey/tests?cf=profile | OkCupid | lovely-bluey / 27 / F / Sheringham, United Kingdom | Norfolk
http://www.okcupid.com/profile/ukkat2013/tests?cf=profile | OkCupid | ukkat2013 / 23 / F / Sheringham, United Kingdom | Norfolk
http://www.okcupid.com/profile/i_am_littlemissH?cf=profile_similar | OkCupid | i_am_littlemissH / 23 / F / Biggleswade, United Kingdom | Bedfordshire
http://www.okcupid.com/profile/aphroditebunny?cf=profile_similar | OkCupid | aphroditebunny / 23 / F / Biggleswade, United Kingdom | Bedfordshire
http://www.okcupid.com/profile/turn_the_key?cf=profile_similar | OkCupid | turn_the_key / 30 / F / Biggleswade, United Kingdom | Bedfordshire
http://www.okcupid.com/profile/kelly83asaurus?cf=profile_similar | OkCupid | kelly83asaurus / 30 / F / Biggleswade, United Kingdom | Bedfordshire
http://www.okcupid.com/profile/charlenesub?cf=regular | OkCupid | charlenesub / 25 / F / Biggleswade, United Kingdom | Bedfordshire
http://www.okcupid.com/profile/kat-1982?cf=profile | OkCupid | kat-1982 / 31 / F / Biggleswade, United Kingdom | Bedfordshire
http://www.okcupid.com/profile/charlenesub/tests?cf=profile | OkCupid | charlenesub / 25 / F / Biggleswade, United Kingdom | Bedfordshire
http://www.okcupid.com/profile/tattooedpumpkin/tests | OkCupid | tattooedpumpkin / 31 / F / Biggleswade, United Kingdom | Bedfordshire
http://www.okcupid.com/profile/ecology?cf=profile | OkCupid | ecology / 31 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/guessiputthis?cf=profile_similar | OkCupid | guessiputthis / 18 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/magentaB?cf=profile_similar | OkCupid | magentaB / 49 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/summerskyinator?cf=profile_similar | OkCupid | summerskyinator / 44 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/RavenLily1405?cf=profile_similar | OkCupid | RavenLily1405 / 27 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/caprice4u?cf=profile_similar | OkCupid | caprice4u / 46 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/lilactwist?cf=profile | OkCupid | lilactwist / 44 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/TinyNat?cf=profile_similar | OkCupid | TinyNat / 27 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/SallyAnntron?cf=profile_similar | OkCupid | SallyAnntron / 49 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/amiieeclarkkee?cf=profile_similar | OkCupid | amiieeclarkkee / 21 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/crazeeechic?cf=profile_similar | OkCupid | crazeeechic / 49 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/tarinal | OkCupid | tarinal / 19 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/mohicangirl?cf=profile | OkCupid | mohicangirl / 35 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/joannacm95?cf=profile_similar | OkCupid | joannacm95 / 18 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/nicegirlseeks?cf=profile_similar | OkCupid | nicegirlseeks / 39 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/Angelmel76?cf=profile_similar | OkCupid | Angelmel76 / 37 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/Adultery?cf=regular_indirect | OkCupid | Adultery / 23 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/gemzyxbaby?cf=profile_similar | OkCupid | gemzyxbaby / 25 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/elle136?cf=profile | OkCupid | elle136 / 27 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/rie1234?cf=profile | OkCupid | rie1234 / 35 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/AMJ70?cf=profile | OkCupid | AMJ70 / 43 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/carriebillydavid?cf=profile_similar | OkCupid | carriebillydavid / 35 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/sexayn?cf=regular | OkCupid | sexayn / 24 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/prestobrowneyes?cf=profile_similar | OkCupid | prestobrowneyes / 51 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/Gorroo?cf=profile_similar | OkCupid | Gorroo / 20 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/piglet91?cf=profile_similar | OkCupid | piglet91 / 22 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/cheekykitten?cf=regular | OkCupid | cheekykitten / 54 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/sunloveruk?cf=profile_similar | OkCupid | sunloveruk / 43 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/shygirl57?cf=regular | OkCupid | shygirl57 / 56 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/notsonaughty?cf=profile | OkCupid | notsonaughty / 25 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/xxhelensexibixx?cf=profile_similar | OkCupid | xxhelensexibixx / 26 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/missxbee?cf=profile | OkCupid | missxbee / 24 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/louloubelle69?cf=regular | OkCupid | louloubelle69 / 33 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/lulu37pink?cf=profile | OkCupid | lulu37pink / 21 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/sammixbabi?cf=profile_similar | OkCupid | sammixbabi / 26 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/rosemary1301?cf=regular_indirect | OkCupid | rosemary1301 / 25 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/whitemagic1982?cf=profile | OkCupid | whitemagic1982 / 31 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/Sazzle1979?cf=regular_indirect | OkCupid | Sazzle1979 / 34 / F / Eastbourne, United Kingdom | East Sussex
http://www.okcupid.com/profile/cassima147?cf=profile_similar | OkCupid | cassima147 / 22 / F / Saltash, United Kingdom | Cornwall
http://www.okcupid.com/profile/kerrie3383?cf=profile_similar | OkCupid | kerrie3383 / 30 / F / Saltash, United Kingdom | Cornwall
http://www.okcupid.com/profile/Loveslife1949?cf=profile_similar | OkCupid | Loveslife1949 / 64 / F / Saltash, United Kingdom | Cornwall
http://www.okcupid.com/profile/ToriFx?cf=profile | OkCupid | ToriFx / 19 / F / Saltash, United Kingdom | Cornwall
http://www.okcupid.com/profile/rachchel080?cf=profile | OkCupid | rachchel080 / 27 / F / Saltash, United Kingdom | Cornwall
http://www.okcupid.com/profile/Browneyes8212?cf=profile_similar | OkCupid | Browneyes8212 / 30 / F / Saltash, United Kingdom | Cornwall
http://www.okcupid.com/profile/xxxkr?cf=profile_similar | OkCupid | xxxkr / 20 / F / Saltash, United Kingdom | Cornwall
http://www.okcupid.com/profile/jess_flirt/questions?Other=1 | OkCupid | jess_flirt / 24 / F / Saltash, United Kingdom | Cornwall
http://www.okcupid.com/profile/sophie992?cf=profile_similar | OkCupid | sophie992 / 21 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/hungrylizzie?cf=profile_similar | OkCupid | hungrylizzie / 23 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/Alex8asaurus?cf=regular_indirect | OkCupid | Alex8asaurus / 23 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/Lillydaytripper?cf=profile | OkCupid | Lillydaytripper / 22 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/nataliej_89x?cf=regular_indirect | OkCupid | nataliej_89x / 24 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/lberkshire?cf=profile | OkCupid | lberkshire / 21 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/pompomdarling?cf=profile_similar | OkCupid | pompomdarling / 49 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/ali_bear29?cf=regular_indirect | OkCupid | ali_bear29 / 25 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/Ali-ska?cf=profile_similar | OkCupid | Ali-ska / 58 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/Cheri_Morrison?cf=profile_similar | OkCupid | Cheri_Morrison / 19 / F / Windsor, United Kingdom | Berkshire
http://www2.okcupid.com/profile/iojiuh?cf=profile | OkCupid | iojiuh / 31 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/nikik1?cf=regular | OkCupid | nikik1 / 37 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/hrhvanity?cf=profile | OkCupid | hrhvanity / 35 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/LittleMissStan?cf=regular | OkCupid | LittleMissStan / 31 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/ladyrockd?cf=profile | OkCupid | ladyrockd / 28 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/mandacha?cf=profile | OkCupid | mandacha / 40 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/HappyHoney73?cf=profile_similar | OkCupid | HappyHoney73 / 40 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/emilysarahx?cf=regular_indirect | OkCupid | emilysarahx / 25 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/EllieLouisee?cf=profile_similar | OkCupid | EllieLouisee / 20 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/zamtara?cf=profile_similar | OkCupid | zamtara / 42 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/Kjb50?cf=profile | OkCupid | Kjb50 / 29 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/izzy_isi?cf=profile_similar | OkCupid | izzy_isi / 32 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/pretty_lil_loub?cf=profile | OkCupid | pretty_lil_loub / 26 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/enshang008?cf=profile_similar | OkCupid | enshang008 / 31 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/LegallyBlueEyes?cf=regular_indirect | OkCupid | LegallyBlueEyes / 40 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/CindyJ23?cf=regular | OkCupid | CindyJ23 / 28 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/ClearBleueyes?cf=profile | OkCupid | ClearBleueyes / 41 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/birdsaurus?cf=profile | OkCupid | birdsaurus / 23 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/LALALEA?cf=regular | OkCupid | LALALEA / 38 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/KarinaJay?cf=profile | OkCupid | KarinaJay / 18 / F / Windsor, United Kingdom | Berkshire
http://2.instant.okcupid.com/profile/Jadoir1?cf=profile | OkCupid | Jadoir1 / 32 / F / Windsor, United Kingdom | Berkshire
http://www.okcupid.com/profile/Spurs1981?cf=profile | OkCupid | Spurs1981 / 32 / F / Windsor, United Kingdom | Berkshire
